Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05489284428833358,0.06296539420817154,0.05489284428833358,0.06027413159608841,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.06027412323368918,0.06350351412850384,0.06027412323368918,0.06242663785815239,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06242664235271579,0.06404164739545941,0.06242664235271579,0.06350351870059967,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.063503490471762,0.06404161892741063,0.06135035769127826,0.06188848614692688,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.0618885222194706,0.062426650988774694,0.060274135911558335,0.06081226468086243,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06081224755450815,0.06081224755450815,0.05865973308349739,0.059197861701250076,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.05919784792447956,0.06027410490951391,0.05650720546189367,0.057583462446928024,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.057583471269237824,0.057583471269237824,0.05543095696938441,0.05596908554434776,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05596911632383691,0.05704537406563759,0.055430987452936564,0.05704537406563759,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.057045364622750935,0.05919787975004015,0.05650723584092863,0.05865975096821785,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.058659697230143484,0.05973595380783081,0.058659697230143484,0.05973595380783081,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.059735990319002764,0.059735990319002764,0.0581216044657447,0.059197861701250076,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.05919787975004015,0.05919787975004015,0.05865975096821785,0.05865975096821785,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05865973308349739,0.06027411893675546,0.05865973308349739,0.059197861701250076,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05973595380783081,0.06135033867436179,0.05973595380783081,0.05973595380783081,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05973595380783081,0.06027408209667447,0.05973595380783081,0.05973595380783081,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05973600853186246,0.060274137313684764,0.057583493404573236,0.05865975096821785,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05865973308349739,0.06027411893675546,0.05865973308349739,0.059197861701250076,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05919787413453745,0.0608122603268639,0.05919787413453745,0.06027413159608841,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.060274135911558335,0.06135039345016651,0.05919787837295015,0.06081226468086243,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06135035769127826,0.06296536201611339,0.06135035769127826,0.06188848614692688,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06188850920203659,0.06296538547238804,0.06188850920203659,0.06242663785815239,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.062426637858152396,0.062426637858152396,0.06027412323368918,0.06242663785815239,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06242663643547256,0.06511789861283857,0.06188850779162051,0.06457976996898651,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06457976698419943,0.06511789560317993,0.06457976698419943,0.06511789560317993,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06511789253990861,0.06511789253990861,0.06242663061353116,0.06296537816524506,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06296537816524506,0.06350350675891095,0.06135037342619938,0.06296537816524506,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06296536201611339,0.06296536201611339,0.06188848614692688,0.06188848614692688,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06188850929684054,0.06242663795378068,0.061350380639900406,0.06215757131576538,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06215757097184881,0.06942292906800761,0.06188850895441268,0.06834667176008224,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06888477697776456,0.075612004131194,0.06888477697776456,0.07265229523181915,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07265232199919337,0.07372857933747656,0.07211357437191696,0.07319045066833496,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07319045607659373,0.07319045607659373,0.07049919357388564,0.07103732228279114,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07103732409758971,0.07157545282024286,0.06780855176167085,0.06942293792963028,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06942292906800761,0.06942292906800761,0.06727041445215687,0.06834667176008224,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06834667176008224,0.06942292906800761,0.06780854310611956,0.06834667176008224,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06834669733294163,0.06834669733294163,0.06780856847763062,0.06780856847763062,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06834667176008224,0.06942292906800761,0.06834667176008224,0.06834667176008224,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06834667176008224,0.06888480041404492,0.06727041445215687,0.06834667176008224,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06834664658677365,0.06888477504253387,0.06780851813101343,0.06888477504253387,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06888480041404492,0.06888480041404492,0.06834667176008224,0.06834667176008224,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06834664658677365,0.07049916040981453,0.06834664658677365,0.06888477504253387,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06888480920697714,0.06996106665228342,0.06888480920697714,0.06942293792963028,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.0694229034982941,0.0694229034982941,0.06888477504253387,0.06888477504253387,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06888477504253387,0.06996103195405431,0.06888477504253387,0.06888477504253387,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06888480920697714,0.07103732409758971,0.06888480920697714,0.06942293792963028,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06942292906800761,0.06942292906800761,0.06780854310611956,0.06834667176008224,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06834669733294163,0.06834669733294163,0.0672704396223196,0.06780856847763062,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06780852202856194,0.0683466505152531,0.0667322650551796,0.0667322650551796,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.0667322650551796,0.06727039354187077,0.0667322650551796,0.0667322650551796,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.0667322650551796,0.06780852202856194,0.0667322650551796,0.0667322650551796,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.066732261219493,0.06888477504253387,0.066732261219493,0.06888477504253387,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.0688848074471691,0.07103732228279114,0.0688848074471691,0.07103732228279114,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.0710372908612776,0.07372855217357567,0.07049916239039933,0.07265229523181915,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.0731904388753707,0.0764192103699776,0.0731904388753707,0.07534295320510864,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07534296534490133,0.07534296534490133,0.07319045066833496,0.07319045066833496,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07319045066833496,0.07319045066833496,0.07211357437191696,0.07319045066833496,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.0731904237026974,0.07372855217357567,0.07211354780303411,0.07265229523181915,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07265233369218864,0.07372859120368958,0.07211358597820373,0.07372859120368958,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07372859120368958,0.07372859120368958,0.07265233369218864,0.07372859120368958,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07372855683356416,0.07372855683356416,0.07049916684627533,0.07049916684627533,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07049916684627533,0.07049916684627533,0.06942290983649435,0.07049916684627533,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07049916684627533,0.07049916684627533,0.06942290983649435,0.07049916684627533,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07049921275418569,0.07049921275418569,0.0672704396223196,0.06780856847763062,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06780856847763062,0.06834669733294163,0.0672704396223196,0.06780856847763062,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06780854168378987,0.06834667032646495,0.06673228439843973,0.06727041304111481,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06780854310611956,0.06942292906800761,0.06780854310611956,0.06834667176008224,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06834669733294163,0.06834669733294163,0.06673231076700858,0.06780856847763062,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06780854168378987,0.06834667032646495,0.06673228439843973,0.06727041304111481,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06727040924252232,0.06780853785481063,0.06727040924252232,0.06753947585821152,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06753948108868343,0.06834667176008224,0.0661941571442315,0.06834667176008224,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06834669733294163,0.06888482618825265,0.0672704396223196,0.06780856847763062,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06780852202856194,0.0683466505152531,0.0667322650551796,0.0667322650551796,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06673228454439473,0.06727041318824678,0.06457976996898651,0.06457976996898651,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06457977300393469,0.06511790167307628,0.0635035156656515,0.06404164433479309,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06404163979806572,0.0678085402152086,0.0635035111670453,0.06619415432214737,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06619415432214737,0.06619415432214737,0.06565602569112695,0.06619415432214737,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06619415432214737,0.06619415432214737,0.06565602569112695,0.06619415432214737,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06673228439843973,0.06780854168378987,0.06673228439843973,0.06727041304111481,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06727041318824678,0.06727041318824678,0.06457976996898651,0.06457976996898651,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06457976394624272,0.06457976394624272,0.06242663061353116,0.06296537816524506,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06296539420817154,0.06296539420817154,0.05973600286531293,0.06027413159608841,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.060274137313684764,0.06081226609550707,0.05596910705910632,0.05865975096821785,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05865974540376196,0.06135038905763938,0.05865974540376196,0.06027413159608841,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05865974123961074,0.060812256009909464,0.05865974123961074,0.05946693196892738,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05946693619037965,0.06135038905763938,0.05865974540376196,0.06027413159608841,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06081225188980498,0.062426637858152396,0.06081225188980498,0.06242663785815239,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06242664235271579,0.06350351870059967,0.061888513657856054,0.06350351870059967,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.0635035156656515,0.06457977300393469,0.06188851070009191,0.06404164433479309,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06404164433479309,0.06511790167307628,0.06404164433479309,0.06404164433479309,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06404163979806572,0.06619415432214737,0.06404163979806572,0.06619415432214737,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06619415590054267,0.06727041318824678,0.06457976996898651,0.06457976996898651,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06565600808179727,0.06780852202856194,0.06565600808179727,0.0667322650551796,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06673228439843973,0.06780854168378987,0.06673228439843973,0.06727041304111481,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06727042228848229,0.06727042228848229,0.06565603613853455,0.06565603613853455,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06565603034221787,0.06619415901135946,0.06296538699650991,0.06404164433479309,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06404161892741063,0.06404161892741063,0.0597359723243324,0.06188848614692688,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06188850402499541,0.062426632636096165,0.06135037541389465,0.06135037541389465,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06135039345016651,0.0618885222194706,0.060274135911558335,0.06081226468086243,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06081226468086242,0.06081226468086242,0.05919787837295015,0.06081226468086243,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.0608122603268639,0.06135038905763938,0.060274131596088416,0.06027413159608841,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06027408209667447,0.06081221038551813,0.058659697230143484,0.05973595380783081,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.059735990319002764,0.06027411893675546,0.05865973308349739,0.059197861701250076,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05919782551898715,0.06081221038551813,0.05919782551898715,0.05973595380783081,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06081222923562964,0.0624266146025755,0.06081222923562964,0.06188848614692688,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.061888513657856054,0.06350351870059967,0.061888513657856054,0.06350351870059967,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.0635035156656515,0.06404164433479309,0.06296538699650991,0.06404164433479309,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.0640416499885868,0.0661941648551838,0.0640416499885868,0.06565603613853455,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.0656560397236495,0.066194168469683,0.065117910977616,0.06592510640621185,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06592509084119573,0.06619415284114093,0.06511789560317993,0.06511789560317993,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06511789560317993,0.06538696222221524,0.06404163836521894,0.06511789560317993,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06511789861283857,0.06511789861283857,0.06457976996898651,0.06457976996898651,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06457976996898651,0.06565602725669062,0.06457976996898651,0.06457976996898651,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06457977609031915,0.06511790478517887,0.06242664235271579,0.06350351870059967,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06350351870059967,0.06350351870059967,0.06242664235271579,0.06350351870059967,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06350350675891095,0.06350350675891095,0.06296537816524506,0.06296537816524506,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06296537816524506,0.06350350675891095,0.06242663061353116,0.06296537816524506,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06296537816524506,0.06350350675891095,0.06296537816524506,0.06296537816524506,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06296538020526499,0.06350350881636574,0.06027411819169314,0.06135037541389465,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06135033867436179,0.06135033867436179,0.05892875906502167,0.05973595380783081,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05919786019031825,0.05919786019031825,0.05650721717022922,0.05812160298228264,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05919785905153583,0.06296537816524506,0.05919785905153583,0.06296537816524506,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06296539255528831,0.06565603613853455,0.06242664488044959,0.06565603613853455,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06565602422216042,0.06619415284114093,0.06511789560317993,0.06511789560317993,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06511789706010654,0.0678085402152086,0.06511789706010654,0.06619415432214737,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06619415284114093,0.06673228146012142,0.06511789560317993,0.06511789560317993,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06511790009685126,0.06565602875296707,0.062426637858152396,0.06242663785815239,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.062426650988774694,0.06296539871632882,0.06081226468086242,0.06081226468086243,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06081222923562964,0.06188848614692688,0.0597359723243324,0.06188848614692688,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06188848614692688,0.0624266146025755,0.06081222923562964,0.06188848614692688,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.061888513657856054,0.06457977609031915,0.06135038496299632,0.06350351870059967,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.0635035156656515,0.06511790167307628,0.0635035156656515,0.06404164433479309,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06404164433479309,0.06457977300393469,0.0635035156656515,0.06404164433479309,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06404164739545941,0.06404164739545941,0.06350351870059967,0.06350351870059967,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.0635035126812824,0.06511789861283857,0.0635035126812824,0.06457976996898651,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.0645797646569529,0.0645797646569529,0.06350350745777676,0.06377257406711578,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06377258076610696,0.06404164278461964,0.062426637858152396,0.06242663785815239,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.062426637858152396,0.06296538547238804,0.06188850920203659,0.06242663785815239,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.062426650988774694,0.062426650988774694,0.06081226468086242,0.06081226468086243,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06081226468086242,0.0618885222194706,0.06081226468086242,0.06081226468086243,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.0608122603268639,0.061888517788414865,0.05919787413453745,0.06027413159608841,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.060274131596088416,0.06135038905763938,0.05973600286531293,0.06027413159608841,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.060274135911558335,0.06135039345016651,0.060274135911558335,0.06081226468086243,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06242664488044959,0.06673229357183304,0.06242664488044959,0.06565603613853455,85334400,0.0,0.0
